Node A,Node B,Jaccard Coefficient,ID_A,Ideology_A,Decade_A,In_PIRUS_A,ID_B,Ideology_B,Decade_B,In_PIRUS_B,Connection Type
3781,4033,0.25,3781,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,4033,White Supremacist/Xenophobic,1990s,Yes,External
12067,5532,0.07142857142857142,12067,Anarchist/Anti-Capitalist,1960s,No,5532,Anarchist/Anti-Capitalist,1980s,Yes,Internal
3522,3833,0.125,3522,White Supremacist/Xenophobic,2000s,Yes,3833,White Supremacist/Xenophobic,2000s,No,Internal
3522,7214,0.125,3522,White Supremacist/Xenophobic,2000s,Yes,7214,White Supremacist/Xenophobic,2000s,No,Internal
3522,3714,0.047619047619047616,3522,White Supremacist/Xenophobic,2000s,Yes,3714,White Supremacist/Xenophobic,2000s,Yes,Internal
3522,2322,0.125,3522,White Supremacist/Xenophobic,2000s,Yes,2322,White Supremacist/Xenophobic,2000s,No,Internal
10721,10397,0.05,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10397,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10188,0.047619047619047616,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10188,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10402,0.045454545454545456,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10402,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10398,0.05263157894736842,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10398,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10719,0.05263157894736842,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10719,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10403,0.05263157894736842,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10403,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10392,0.047619047619047616,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10392,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10207,0.043478260869565216,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10207,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10546,0.05263157894736842,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10546,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10229,0.045454545454545456,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10229,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10721,10401,0.05263157894736842,10721,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10401,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
3168,7971,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7971,Anti-Abortion,1990s,No,Internal
3168,7949,0.16666666666666666,3168,Anti-Abortion,1990s,Yes,7949,Anti-Abortion,1990s,No,Internal
3168,3186,0.2,3168,Anti-Abortion,1990s,Yes,3186,Anti-Abortion,1990s,No,Internal
3168,7945,0.4,3168,Anti-Abortion,1990s,Yes,7945,Anti-Abortion,1990s,No,Internal
3168,7911,0.2857142857142857,3168,Anti-Abortion,1990s,Yes,7911,Anti-Abortion,1990s,No,Internal
3168,2257,0.2,3168,Anti-Abortion,1990s,Yes,2257,Anti-Abortion,1990s,No,Internal
3168,7963,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7963,Anti-Abortion,1990s,No,Internal
3168,7967,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7967,Anti-Abortion,1990s,No,Internal
3168,7961,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7961,Anti-Abortion,1990s,No,Internal
3168,7946,0.4,3168,Anti-Abortion,1990s,Yes,7946,Anti-Abortion,1990s,No,Internal
3168,7960,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7960,Anti-Abortion,1990s,No,Internal
3168,7970,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7970,Anti-Abortion,1990s,No,Internal
3168,7965,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7965,Anti-Abortion,1990s,No,Internal
3168,3308,0.3333333333333333,3168,Anti-Abortion,1990s,Yes,3308,Anti-Abortion,1990s,No,Internal
3168,7948,0.4,3168,Anti-Abortion,1990s,Yes,7948,Anti-Abortion,1990s,No,Internal
3168,7969,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7969,Anti-Abortion,1990s,No,Internal
3168,7964,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7964,Anti-Abortion,1990s,No,Internal
3168,7972,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7972,Anti-Abortion,1990s,No,Internal
3168,3136,0.25,3168,Anti-Abortion,1990s,Yes,3136,Anti-Abortion,1990s,Yes,Internal
3168,3307,0.3333333333333333,3168,Anti-Abortion,1990s,Yes,3307,Anti-Abortion,1990s,Yes,Internal
3168,7968,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,7968,Anti-Abortion,1990s,No,Internal
3168,7944,0.16666666666666666,3168,Anti-Abortion,1990s,Yes,7944,Anti-Abortion,1980s,No,Internal
3168,3319,0.047619047619047616,3168,Anti-Abortion,1990s,Yes,3319,Anti-Abortion,1990s,Yes,Internal
3168,7947,0.4,3168,Anti-Abortion,1990s,Yes,7947,Anti-Abortion,1990s,No,Internal
10387,10584,0.125,10387,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10584,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
4885,4895,0.05555555555555555,4885,Other,1970s,Yes,4895,Other,1980s,Yes,Internal
4885,4886,0.14285714285714285,4885,Other,1970s,Yes,4886,Other,1970s,Yes,Internal
4885,4793,0.058823529411764705,4885,Other,1970s,Yes,4793,Other,1980s,Yes,Internal
3625,3643,0.08333333333333333,3625,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,3643,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,Internal
3625,3658,0.5,3625,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,3658,Militia/Sovereign Citizen/Anti-Government,2000s,No,Internal
3625,11029,0.09090909090909091,3625,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,11029,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
4553,5108,0.5,4553,Anarchist/Anti-Capitalist,1960s,Yes,5108,Black Nationalist/Separatist,1980s,No,External
4553,4715,1.0,4553,Anarchist/Anti-Capitalist,1960s,Yes,4715,Other,1980s,Yes,External
4553,4540,1.0,4553,Anarchist/Anti-Capitalist,1960s,Yes,4540,Black Nationalist/Separatist,1960s,Yes,External
4553,4535,1.0,4553,Anarchist/Anti-Capitalist,1960s,Yes,4535,Anarchist/Anti-Capitalist,1970s,Yes,Internal
4553,4538,0.5,4553,Anarchist/Anti-Capitalist,1960s,Yes,4538,Anarchist/Anti-Capitalist,1970s,Yes,Internal
12111,12107,0.5263157894736842,,,,,12107,Environmental/Animal Rights,2020s,Yes,External
12111,12102,0.5263157894736842,,,,,12102,Environmental/Animal Rights,2020s,Yes,External
12111,12103,0.5263157894736842,,,,,12103,Environmental/Animal Rights,2020s,Yes,External
12111,12100,0.5,,,,,,,,,External
12111,12106,0.5263157894736842,,,,,12106,Environmental/Animal Rights,2020s,Yes,External
12111,12109,0.5263157894736842,,,,,12109,Environmental/Animal Rights,2020s,Yes,External
12111,12014,0.8333333333333334,,,,,12014,Environmental/Animal Rights,2020s,Yes,External
12111,12110,1.0,,,,,,,,,External
4602,8034,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,8034,Conspiracy Theory,1990s,No,External
4602,8032,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,8032,Conspiracy Theory,1990s,No,External
4602,8035,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,8035,Conspiracy Theory,1990s,No,External
4602,8030,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,8030,Conspiracy Theory,1990s,No,External
4602,8031,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,8031,Conspiracy Theory,1990s,No,External
4602,3836,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,3836,Conspiracy Theory,1990s,Yes,External
4602,8029,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,8029,Conspiracy Theory,1990s,No,External
4602,8033,0.1,4602,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,8033,Conspiracy Theory,1990s,No,External
5036,11043,0.1875,5036,White Supremacist/Xenophobic,1960s,Yes,11043,White Supremacist/Xenophobic,1960s,No,Internal
5036,11040,0.1875,5036,White Supremacist/Xenophobic,1960s,Yes,11040,White Supremacist/Xenophobic,1960s,No,Internal
5036,8180,0.1875,5036,White Supremacist/Xenophobic,1960s,Yes,8180,White Supremacist/Xenophobic,1960s,No,Internal
5036,8182,0.1875,5036,White Supremacist/Xenophobic,1960s,Yes,8182,White Supremacist/Xenophobic,1960s,No,Internal
5036,11038,0.1875,5036,White Supremacist/Xenophobic,1960s,Yes,11038,White Supremacist/Xenophobic,1960s,No,Internal
5036,5038,0.2,5036,White Supremacist/Xenophobic,1960s,Yes,5038,White Supremacist/Xenophobic,1960s,Yes,Internal
5036,11039,0.1875,5036,White Supremacist/Xenophobic,1960s,Yes,11039,White Supremacist/Xenophobic,1960s,No,Internal
5036,5791,0.25,5036,White Supremacist/Xenophobic,1960s,Yes,5791,White Supremacist/Xenophobic,1960s,No,Internal
5036,5834,0.17647058823529413,5036,White Supremacist/Xenophobic,1960s,Yes,5834,White Supremacist/Xenophobic,1960s,Yes,Internal
5036,5032,0.17647058823529413,5036,White Supremacist/Xenophobic,1960s,Yes,5032,White Supremacist/Xenophobic,1960s,Yes,Internal
5036,4445,0.09090909090909091,5036,White Supremacist/Xenophobic,1960s,Yes,4445,White Supremacist/Xenophobic,1980s,Yes,Internal
5036,7614,0.25,5036,White Supremacist/Xenophobic,1960s,Yes,7614,White Supremacist/Xenophobic,1960s,No,Internal
5036,5041,0.1875,5036,White Supremacist/Xenophobic,1960s,Yes,5041,White Supremacist/Xenophobic,1960s,Yes,Internal
5709,5754,0.07142857142857142,5709,Other,1970s,No,5754,Other,1970s,No,Internal
5709,4754,0.08333333333333333,5709,Other,1970s,No,4754,Other,1970s,No,Internal
5709,5697,0.125,5709,Other,1970s,No,5697,Other,1970s,Yes,Internal
5709,5714,0.1,5709,Other,1970s,No,5714,Other,1970s,No,Internal
5709,5732,0.08333333333333333,5709,Other,1970s,No,5732,Other,1970s,Yes,Internal
5709,5740,0.08333333333333333,5709,Other,1970s,No,5740,Other,1970s,Yes,Internal
5709,5700,0.08333333333333333,5709,Other,1970s,No,5700,Other,1970s,Yes,Internal
5709,5726,0.16666666666666666,5709,Other,1970s,No,5726,Other,1970s,Yes,Internal
12107,12014,0.55,12107,Environmental/Animal Rights,2020s,Yes,12014,Environmental/Animal Rights,2020s,Yes,Internal
12107,12110,0.5263157894736842,12107,Environmental/Animal Rights,2020s,Yes,,,,,External
10969,3878,0.07692307692307693,10969,Militia/Sovereign Citizen/Anti-Government,2010s,No,3878,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,Internal
10969,3858,0.07692307692307693,10969,Militia/Sovereign Citizen/Anti-Government,2010s,No,3858,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,Internal
4873,4800,0.2,4873,Other,1970s,No,4800,Other,1970s,Yes,Internal
4873,4875,1.0,4873,Other,1970s,No,4875,Other,1970s,No,Internal
1100,9217,0.3333333333333333,1100,Jihadist,2000s,Yes,9217,Jihadist,2000s,No,Internal
1100,1103,0.3333333333333333,1100,Jihadist,2000s,Yes,1103,Jihadist,2000s,Yes,Internal
1100,9127,0.2,1100,Jihadist,2000s,Yes,9127,Jihadist,2000s,Yes,Internal
1100,1101,0.2222222222222222,1100,Jihadist,2000s,Yes,1101,Jihadist,2000s,Yes,Internal
1100,1104,0.3333333333333333,1100,Jihadist,2000s,Yes,1104,Jihadist,2000s,Yes,Internal
4596,3990,0.07692307692307693,4596,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,3990,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,Internal
4596,4014,0.09090909090909091,4596,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,4014,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
4596,3583,0.08333333333333333,4596,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,3583,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
11043,5038,0.05555555555555555,11043,White Supremacist/Xenophobic,1960s,No,5038,White Supremacist/Xenophobic,1960s,Yes,Internal
11043,5791,0.058823529411764705,11043,White Supremacist/Xenophobic,1960s,No,5791,White Supremacist/Xenophobic,1960s,No,Internal
11043,4445,0.041666666666666664,11043,White Supremacist/Xenophobic,1960s,No,4445,White Supremacist/Xenophobic,1980s,Yes,Internal
11043,7614,0.4375,11043,White Supremacist/Xenophobic,1960s,No,7614,White Supremacist/Xenophobic,1960s,No,Internal
8274,8273,0.625,8274,Environmental/Animal Rights,2010s,No,8273,Environmental/Animal Rights,2010s,No,Internal
8093,3159,0.5,8093,Anti-Abortion,1990s,No,3159,Anti-Abortion,1990s,Yes,Internal
7418,10124,0.3333333333333333,7418,Environmental/Animal Rights,2010s,No,10124,Environmental/Animal Rights,2010s,No,Internal
7418,7820,0.6666666666666666,7418,Environmental/Animal Rights,2010s,No,7820,Environmental/Animal Rights,2010s,No,Internal
7418,7413,0.5,7418,Environmental/Animal Rights,2010s,No,7413,Environmental/Animal Rights,2010s,Yes,Internal
CO0033,CO0034,0.5,CO0033,White Supremacist/Xenophobic,2020s,No,CO0034,White Supremacist/Xenophobic,2020s,No,Internal
CO0025,CO0026,0.5,CO0025,Other,2010s,No,CO0026,Other,2010s,No,Internal
2316,5697,0.2,2316,Other,1970s,No,5697,Other,1970s,Yes,Internal
4151,4157,0.14285714285714285,4151,Environmental/Animal Rights,1990s,No,4157,Environmental/Animal Rights,1990s,Yes,Internal
4151,8143,0.3333333333333333,4151,Environmental/Animal Rights,1990s,No,8143,Environmental/Animal Rights,2000s,No,Internal
4898,5132,0.17647058823529413,4898,Other,1980s,Yes,5132,Other,1980s,No,Internal
4898,5126,0.16666666666666666,4898,Other,1980s,Yes,5126,Other,2000s,Yes,Internal
4898,5193,0.0625,4898,Other,1980s,Yes,5193,Anarchist/Anti-Capitalist,1980s,Yes,External
4898,5133,0.058823529411764705,4898,Other,1980s,Yes,5133,Other,1980s,Yes,Internal
4898,1985,0.058823529411764705,4898,Other,1980s,Yes,1985,Other,1970s,No,Internal
4898,4794,0.16666666666666666,4898,Other,1980s,Yes,4794,Other,1980s,Yes,Internal
4898,4886,0.05555555555555555,4898,Other,1980s,Yes,4886,Other,1970s,Yes,Internal
4898,4887,0.0625,4898,Other,1980s,Yes,4887,Other,1970s,No,Internal
4898,4982,0.10526315789473684,4898,Other,1980s,Yes,4982,Other,1980s,Yes,Internal
4898,5129,0.13333333333333333,4898,Other,1980s,Yes,5129,Other,1980s,No,Internal
4898,5904,0.2857142857142857,4898,Other,1980s,Yes,5904,Other,1980s,Yes,Internal
4898,5192,0.0625,4898,Other,1980s,Yes,5192,Other,1980s,Yes,Internal
6115,6157,0.03571428571428571,6115,Jihadist,2000s,Yes,6157,Jihadist,2010s,Yes,Internal
6115,1112,0.21052631578947367,6115,Jihadist,2000s,Yes,1112,Jihadist,2000s,Yes,Internal
6115,6184,0.058823529411764705,6115,Jihadist,2000s,Yes,6184,Jihadist,2010s,Yes,Internal
6115,1131,0.13333333333333333,6115,Jihadist,2000s,Yes,1131,Jihadist,2000s,Yes,Internal
6115,1126,0.3125,6115,Jihadist,2000s,Yes,1126,Jihadist,2000s,Yes,Internal
6115,6180,0.07142857142857142,6115,Jihadist,2000s,Yes,6180,Jihadist,2010s,Yes,Internal
6115,1114,0.23529411764705882,6115,Jihadist,2000s,Yes,1114,Jihadist,2000s,Yes,Internal
6115,1130,0.05263157894736842,6115,Jihadist,2000s,Yes,1130,Jihadist,2000s,Yes,Internal
6115,1117,0.23529411764705882,6115,Jihadist,2000s,Yes,1117,Jihadist,2000s,Yes,Internal
6115,2237,0.16666666666666666,6115,Jihadist,2000s,Yes,2237,Jihadist,2000s,Yes,Internal
6115,6121,0.0625,6115,Jihadist,2000s,Yes,6121,Jihadist,2000s,Yes,Internal
6115,1118,0.21052631578947367,6115,Jihadist,2000s,Yes,1118,Jihadist,2000s,Yes,Internal
6115,6146,0.07692307692307693,6115,Jihadist,2000s,Yes,6146,Jihadist,2010s,Yes,Internal
6115,6159,0.0625,6115,Jihadist,2000s,Yes,6159,Jihadist,2010s,Yes,Internal
6115,2233,0.25,6115,Jihadist,2000s,Yes,2233,Jihadist,2000s,Yes,Internal
2235,1010,0.18181818181818182,2235,Jihadist,2000s,Yes,1010,Jihadist,2000s,Yes,Internal
2235,4667,0.2,2235,Jihadist,2000s,Yes,4667,Jihadist,2000s,No,Internal
7652,10949,0.1111111111111111,7652,White Supremacist/Xenophobic,2010s,No,10949,White Supremacist/Xenophobic,2010s,No,Internal
7652,6970,0.1111111111111111,7652,White Supremacist/Xenophobic,2010s,No,6970,White Supremacist/Xenophobic,2010s,Yes,Internal
5810,8094,0.5,5810,White Supremacist/Xenophobic,1990s,No,8094,White Supremacist/Xenophobic,1990s,No,Internal
5810,10974,0.16666666666666666,5810,White Supremacist/Xenophobic,1990s,No,10974,White Supremacist/Xenophobic,1990s,No,Internal
5810,10977,0.16666666666666666,5810,White Supremacist/Xenophobic,1990s,No,10977,White Supremacist/Xenophobic,1990s,No,Internal
5810,10975,0.16666666666666666,5810,White Supremacist/Xenophobic,1990s,No,10975,White Supremacist/Xenophobic,1990s,No,Internal
5810,8099,0.5,5810,White Supremacist/Xenophobic,1990s,No,8099,White Supremacist/Xenophobic,1990s,No,Internal
5810,10976,0.16666666666666666,5810,White Supremacist/Xenophobic,1990s,No,10976,White Supremacist/Xenophobic,1990s,No,Internal
5810,8101,0.5,5810,White Supremacist/Xenophobic,1990s,No,8101,White Supremacist/Xenophobic,1990s,No,Internal
5810,8100,0.5,5810,White Supremacist/Xenophobic,1990s,No,8100,White Supremacist/Xenophobic,1990s,No,Internal
5810,8096,0.5,5810,White Supremacist/Xenophobic,1990s,No,8096,White Supremacist/Xenophobic,1990s,No,Internal
4483,4469,0.6666666666666666,4483,White Supremacist/Xenophobic,1980s,No,4469,White Supremacist/Xenophobic,1980s,No,Internal
4483,7617,0.6666666666666666,4483,White Supremacist/Xenophobic,1980s,No,7617,White Supremacist/Xenophobic,1980s,No,Internal
4483,4448,1.0,4483,White Supremacist/Xenophobic,1980s,No,4448,White Supremacist/Xenophobic,1980s,No,Internal
4483,8175,0.3333333333333333,4483,White Supremacist/Xenophobic,1980s,No,8175,White Supremacist/Xenophobic,1980s,No,Internal
4840,5906,0.058823529411764705,4840,Other,1950s,Yes,5906,Other,1980s,Yes,Internal
4840,5135,0.05,4840,Other,1950s,Yes,5135,Other,1980s,Yes,Internal
4840,5122,0.058823529411764705,4840,Other,1950s,Yes,5122,Other,1980s,No,Internal
4840,5055,0.047619047619047616,4840,Other,1950s,Yes,5055,Other,1980s,Yes,Internal
4840,4793,0.05,4840,Other,1950s,Yes,4793,Other,1980s,Yes,Internal
4840,4982,0.08333333333333333,4840,Other,1950s,Yes,4982,Other,1980s,Yes,Internal
4840,5046,0.047619047619047616,4840,Other,1950s,Yes,5046,Other,1980s,Yes,Internal
6107,2109,0.25,6107,Jihadist,2010s,Yes,2109,Jihadist,2010s,Yes,Internal
6107,1130,0.09090909090909091,6107,Jihadist,2010s,Yes,1130,Jihadist,2000s,Yes,Internal
6107,2111,0.25,6107,Jihadist,2010s,Yes,2111,Jihadist,2010s,Yes,Internal
6107,1137,0.25,6107,Jihadist,2010s,Yes,1137,Jihadist,2000s,Yes,Internal
6107,1141,0.25,6107,Jihadist,2010s,Yes,1141,Jihadist,2010s,Yes,Internal
6107,1200,0.25,6107,Jihadist,2010s,Yes,1200,Jihadist,2010s,Yes,Internal
6107,1182,0.3333333333333333,6107,Jihadist,2010s,Yes,1182,Jihadist,2000s,Yes,Internal
2054,12080,0.07142857142857142,2054,Black Nationalist/Separatist,1970s,No,12080,Black Nationalist/Separatist,1970s,No,Internal
2054,5642,0.2,2054,Black Nationalist/Separatist,1970s,No,5642,Black Nationalist/Separatist,1970s,Yes,Internal
2054,12084,0.07692307692307693,2054,Black Nationalist/Separatist,1970s,No,12084,Black Nationalist/Separatist,1970s,No,Internal
2054,2305,0.21428571428571427,2054,Black Nationalist/Separatist,1970s,No,2305,Black Nationalist/Separatist,1970s,No,Internal
2054,5667,0.21428571428571427,2054,Black Nationalist/Separatist,1970s,No,5667,Black Nationalist/Separatist,1970s,Yes,Internal
2054,1967,0.21428571428571427,2054,Black Nationalist/Separatist,1970s,No,1967,Black Nationalist/Separatist,1970s,No,Internal
6137,6156,0.07142857142857142,6137,Jihadist,2010s,Yes,6156,Jihadist,2010s,Yes,Internal
6137,6155,0.06666666666666667,6137,Jihadist,2010s,Yes,6155,Jihadist,2010s,Yes,Internal
6137,6412,0.047619047619047616,6137,Jihadist,2010s,Yes,6412,Jihadist,2010s,Yes,Internal
6137,6326,0.13333333333333333,6137,Jihadist,2010s,Yes,6326,Jihadist,2010s,Yes,Internal
6137,2237,0.2,6137,Jihadist,2010s,Yes,2237,Jihadist,2000s,Yes,Internal
6137,6152,0.07142857142857142,6137,Jihadist,2010s,Yes,6152,Jihadist,2010s,Yes,Internal
6137,6154,0.06666666666666667,6137,Jihadist,2010s,Yes,6154,Jihadist,2010s,Yes,Internal
6137,6075,0.06666666666666667,6137,Jihadist,2010s,Yes,6075,Jihadist,2010s,Yes,Internal
6137,6153,0.13333333333333333,6137,Jihadist,2010s,Yes,6153,Jihadist,2010s,Yes,Internal
8083,11003,0.5,8083,White Supremacist/Xenophobic,1980s,No,11003,White Supremacist/Xenophobic,1980s,No,Internal
12676,10001,0.08695652173913043,12676,Anti-Abortion,2020s,Yes,10001,Anti-Abortion,2020s,Yes,Internal
12676,1525,0.21428571428571427,12676,Anti-Abortion,2020s,Yes,1525,Anti-Abortion,2020s,Yes,Internal
12676,12213,0.07142857142857142,12676,Anti-Abortion,2020s,Yes,12213,Anti-Abortion,2020s,Yes,Internal
12676,10000,0.13333333333333333,12676,Anti-Abortion,2020s,Yes,10000,Anti-Abortion,2020s,Yes,Internal
12676,1527,0.07142857142857142,12676,Anti-Abortion,2020s,Yes,1527,Anti-Abortion,2020s,Yes,Internal
10374,10127,0.16666666666666666,10374,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10127,Conspiracy Theory,2020s,Yes,External
4070,11045,0.5,4070,Black Nationalist/Separatist,1990s,No,11045,Black Nationalist/Separatist,1990s,No,Internal
4070,11044,0.5,4070,Black Nationalist/Separatist,1990s,No,11044,Black Nationalist/Separatist,1990s,No,Internal
